numbers: Table 1
time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change,,,,
12/09/2019 19:00:00,Dec-09,44749,9211,25888,20.6,36,-1438.6,-13.509,,,,
12/09/2019 20:00:00,Dec-09,44078,9293,25888,21.1,36,82.9,0.9,,,,
12/09/2019 21:00:00,Dec-09,43127,10915,25888,25.3,42,1621.8,17.451,,,,
12/09/2019 22:00:00,Dec-09,41202,10825,25888,26.3,42,-89.7,-0.822,,,,
12/09/2019 23:00:00,Dec-09,38507,10929,25888,28.4,42,103.7,0.958,,,,
12/10/2019 00:00:00,Dec-10,36384,9787,25888,26.9,38,-1142.0,-10.45,,,,
12/10/2019 01:00:00,Dec-10,35256,9478,25888,26.9,37,-309.1,-3.158,,,,
12/10/2019 02:00:00,Dec-10,34505,8560,25888,24.8,33,-918.2,-9.688,,,,
12/10/2019 03:00:00,Dec-10,34192,6768,25888,19.8,26,-1792.0,-20.935,,,,
12/10/2019 04:00:00,Dec-10,34736,6160,25888,17.7,24,-607.3,-8.974,,,,
12/10/2019 05:00:00,Dec-10,36349,6101,25888,16.8,24,-59.7,-0.969,,,,
12/10/2019 06:00:00,Dec-10,39641,6237,25888,15.7,24,135.9,2.228,,,,
12/10/2019 07:00:00,Dec-10,43523,5998,25888,13.8,23,-239.1,-3.834,,,,
12/10/2019 08:00:00,Dec-10,44106,6054,25888,13.7,23,56.6,0.943,,,,
12/10/2019 09:00:00,Dec-10,44679,5711,25888,12.8,22,-343.0,-5.666,,,,
12/10/2019 10:00:00,Dec-10,45176,5434,25888,12.0,21,-277.5,-4.858,,,,
12/10/2019 11:00:00,Dec-10,45412,4850,25888,10.7,19,-583.3,-10.734,,,,
12/10/2019 12:00:00,Dec-10,45215,5023,25888,11.1,19,173.0,3.568,,,,
12/10/2019 13:00:00,Dec-10,44764,4980,25888,11.1,19,-43.1,-0.857,,,,
12/10/2019 14:00:00,Dec-10,44081,4898,25888,11.1,19,-82.9,-1.664,,,,
12/10/2019 15:00:00,Dec-10,43413,5045,25888,11.6,19,147.2,3.006,,,,
12/10/2019 16:00:00,Dec-10,43583,5177,25888,11.9,20,132.3,2.623,,,,
12/10/2019 17:00:00,Dec-10,44632,5372,25888,12.0,21,194.6,3.76,,,,
12/10/2019 18:00:00,Dec-10,47978,6275,25888,13.1,24,903.1,16.813,,,,
12/10/2019 19:00:00,Dec-10,48641,7221,25888,14.8,28,946.5,15.084,,,,
12/10/2019 20:00:00,Dec-10,48310,7476,25888,15.5,29,254.9,3.529,,,,
12/10/2019 21:00:00,Dec-10,47747,7793,25888,16.3,30,317.3,4.244,,,,
12/10/2019 22:00:00,Dec-10,45892,7696,25888,16.8,30,-97.4,-1.25,,,,
12/10/2019 23:00:00,Dec-10,43536,8089,25888,18.6,31,392.9,5.106,,,,
12/11/2019 00:00:00,Dec-11,41565,8120,26083,19.5,31,30.7,0.379,,,,
12/11/2019 01:00:00,Dec-11,40786,8560,26083,21.0,33,440.9,5.43,,,,
12/11/2019 02:00:00,Dec-11,40579,8808,26083,21.7,34,247.9,2.895,,,,
12/11/2019 03:00:00,Dec-11,40672,8797,26083,21.6,34,-10.8,-0.123,,,,
12/11/2019 04:00:00,Dec-11,41375,9218,26083,22.3,35,420.6,4.781,,,,
12/11/2019 05:00:00,Dec-11,43177,8952,26083,20.7,34,-265.8,-2.883,,,,
12/11/2019 06:00:00,Dec-11,46562,8672,26083,18.6,33,-280.2,-3.13,,,,
12/11/2019 07:00:00,Dec-11,50063,8413,26083,16.8,32,-258.7,-2.983,,,,
12/11/2019 08:00:00,Dec-11,49066,8100,26083,16.5,31,-313.4,-3.725,,,,
12/11/2019 09:00:00,Dec-11,47935,7273,26083,15.2,28,-827.0,-10.21,,,,
12/11/2019 10:00:00,Dec-11,46682,7232,26083,15.5,28,-40.8,-0.561,,,,
12/11/2019 11:00:00,Dec-11,44844,7211,26083,16.1,28,-21.2,-0.293,,,,
12/11/2019 12:00:00,Dec-11,43134,7892,26083,18.3,30,681.0,9.444,,,,
12/11/2019 13:00:00,Dec-11,41619,8518,26083,20.5,33,626.1,7.933,,,,
12/11/2019 14:00:00,Dec-11,40562,9184,26083,22.6,35,666.5,7.824,,,,
12/11/2019 15:00:00,Dec-11,39616,9413,26083,23.8,36,228.2,2.485,,,,
12/11/2019 16:00:00,Dec-11,39739,9509,26083,23.9,36,96.7,1.028,,,,
12/11/2019 17:00:00,Dec-11,40967,8991,26083,21.9,34,-518.5,-5.452,,,,
12/11/2019 18:00:00,Dec-11,45158,9962,26083,22.1,38,971.3,10.803,,,,
12/11/2019 19:00:00,Dec-11,46335,12312,26083,26.6,47,2350.2,23.591,,,,
12/11/2019 20:00:00,Dec-11,46774,14670,26083,31.4,56,2357.3,19.146,,,,
12/11/2019 21:00:00,Dec-11,46865,15411,26083,32.9,59,741.0,5.051,,,,
12/11/2019 22:00:00,Dec-11,45473,15768,26083,34.7,60,357.0,2.317,,,,
12/11/2019 23:00:00,Dec-11,43218,15678,26083,36.3,60,-89.8,-0.57,,,,
12/12/2019 00:00:00,Dec-12,41553,15538,26283,37.4,59,-140.1,-0.894,,,,
12/12/2019 01:00:00,Dec-12,40836,15566,26283,38.1,59,28.2,0.182,,,,
12/12/2019 02:00:00,Dec-12,40621,15374,26283,37.8,58,-191.6,-1.231,,,,
12/12/2019 03:00:00,Dec-12,40566,14148,26283,34.9,54,-1226.4,-7.977,,,,
12/12/2019 04:00:00,Dec-12,41149,14240,26283,34.6,54,92.0,0.65,,,,
12/12/2019 05:00:00,Dec-12,42934,14346,26283,33.4,55,106.3,0.747,,,,
12/12/2019 06:00:00,Dec-12,46853,12886,26283,27.5,49,-1460.9,-10.183,,,,
12/12/2019 07:00:00,Dec-12,50384,12634,26283,25.1,48,-251.4,-1.951,,,,
12/12/2019 08:00:00,Dec-12,49302,11532,26283,23.4,44,-1102.2,-8.724,,,,
12/12/2019 09:00:00,Dec-12,47505,8736,26283,18.4,33,-2796.1,-24.246,,,,
12/12/2019 10:00:00,Dec-12,45186,7189,26283,15.9,27,-1547.1,-17.71,,,,
12/12/2019 11:00:00,Dec-12,43110,6261,26283,14.5,24,-927.8,-12.905,,,,
12/12/2019 12:00:00,Dec-12,41245,4905,26283,11.9,19,-1356.0,-21.658,,,,
12/12/2019 13:00:00,Dec-12,39668,3668,26283,9.2,14,-1237.5,-25.23,,,,
12/12/2019 14:00:00,Dec-12,38783,3071,26283,7.9,12,-597.0,-16.279,,,,
12/12/2019 15:00:00,Dec-12,38163,2465,26283,6.5,9,-605.3,-19.713,,,,
12/12/2019 16:00:00,Dec-12,38233,2466,26283,6.5,9,1.1,0.047,,,,
12/12/2019 17:00:00,Dec-12,39101,2256,26283,5.8,9,-210.3,-8.528,,,,
12/12/2019 18:00:00,Dec-12,42473,2974,26283,7.0,11,718.0,31.827,,,,
12/12/2019 19:00:00,Dec-12,43109,5193,26283,12.0,20,2219.0,74.611,,,,
12/12/2019 20:00:00,Dec-12,43210,6163,26283,14.3,23,970.5,18.688,,,,
12/12/2019 21:00:00,Dec-12,42897,6653,26283,15.5,25,489.7,7.945,,,,
12/12/2019 22:00:00,Dec-12,41399,6951,26283,16.8,26,297.5,4.471,,,,
12/12/2019 23:00:00,Dec-12,39102,7241,26283,18.5,28,290.4,4.177,,,,
12/13/2019 00:00:00,Dec-13,37356,7340,26621,19.6,28,98.7,1.363,,,,
12/13/2019 01:00:00,Dec-13,36413,7642,26621,21.0,29,302.6,4.123,,,,
12/13/2019 02:00:00,Dec-13,35859,7599,26621,21.2,29,-43.5,-0.569,,,,
12/13/2019 03:00:00,Dec-13,35815,7746,26621,21.6,29,147.3,1.939,,,,
12/13/2019 04:00:00,Dec-13,36349,8097,26621,22.3,30,351.2,4.534,,,,
12/13/2019 05:00:00,Dec-13,38072,8549,26621,22.5,32,451.4,5.574,,,,
12/13/2019 06:00:00,Dec-13,41353,8955,26621,21.7,34,405.8,4.747,,,,
12/13/2019 07:00:00,Dec-13,44863,9524,26621,21.2,36,569.4,6.359,,,,
12/13/2019 08:00:00,Dec-13,43997,10408,26621,23.7,39,884.2,9.284,,,,
12/13/2019 09:00:00,Dec-13,42446,9836,26621,23.2,37,-571.7,-5.493,,,,
12/13/2019 10:00:00,Dec-13,41151,7251,26621,17.6,27,-2585.9,-26.289,,,,
12/13/2019 11:00:00,Dec-13,39890,6602,26621,16.5,25,-648.9,-8.949,,,,
12/13/2019 12:00:00,Dec-13,38905,8167,26621,21.0,31,1565.3,23.711,,,,
12/13/2019 13:00:00,Dec-13,38352,8354,26621,21.8,31,187.0,2.29,,,,
12/13/2019 14:00:00,Dec-13,38363,8597,26621,22.4,32,243.1,2.909,,,,
12/13/2019 15:00:00,Dec-13,38039,8984,26621,23.6,34,387.4,4.506,,,,
12/13/2019 16:00:00,Dec-13,38095,8227,26621,21.6,31,-757.3,-8.429,,,,
12/13/2019 17:00:00,Dec-13,38425,5797,26621,15.1,22,-2430.4,-29.542,,,,
12/13/2019 18:00:00,Dec-13,40631,4502,26621,11.1,17,-1294.4,-22.33,,,,
12/13/2019 19:00:00,Dec-13,40199,4495,26621,11.2,17,-7.7,-0.172,,,,
12/13/2019 20:00:00,Dec-13,39871,5049,26621,12.7,19,553.9,12.324,,,,
12/13/2019 21:00:00,Dec-13,39350,6114,26621,15.5,23,1065.9,21.112,,,,
12/13/2019 22:00:00,Dec-13,38363,6169,26621,16.1,23,54.4,0.889,,,,
12/13/2019 23:00:00,Dec-13,36879,7193,26621,19.5,27,1023.9,16.599,,,,
12/14/2019 00:00:00,Dec-14,35401,6815,26621,19.3,26,-377.8,-5.253,,,,
12/14/2019 01:00:00,Dec-14,34417,5584,26621,16.2,21,-1230.5,-18.057,,,,
12/14/2019 02:00:00,Dec-14,34001,5205,26621,15.3,20,-379.8,-6.8,,,,
12/14/2019 03:00:00,Dec-14,33935,4251,26621,12.5,16,-953.9,-18.327,,,,
12/14/2019 04:00:00,Dec-14,34525,3487,26621,10.1,13,-763.9,-17.971,,,,
12/14/2019 05:00:00,Dec-14,35560,3580,26621,10.1,13,92.7,2.659,,,,
12/14/2019 06:00:00,Dec-14,36946,3944,26621,10.7,15,364.6,10.185,,,,
12/14/2019 07:00:00,Dec-14,39230,4544,26621,11.6,17,600.1,15.215,,,,
12/14/2019 08:00:00,Dec-14,40333,4559,26621,11.3,17,14.9,0.328,,,,
12/14/2019 09:00:00,Dec-14,40165,3928,26621,9.8,15,-630.6,-13.832,,,,
12/14/2019 10:00:00,Dec-14,39006,3018,26621,7.7,11,-910.4,-23.175,,,,
12/14/2019 11:00:00,Dec-14,38016,3865,26621,10.2,15,847.4,28.077,,,,
12/14/2019 12:00:00,Dec-14,37214,5050,26621,13.6,19,1184.4,30.642,,,,
12/14/2019 13:00:00,Dec-14,36763,6209,26621,16.9,23,1159.4,22.959,,,,
12/14/2019 14:00:00,Dec-14,36629,7609,26621,20.8,29,1399.9,22.545,,,,
12/14/2019 15:00:00,Dec-14,36628,6994,26621,19.1,26,-615.4,-8.088,,,,
12/14/2019 16:00:00,Dec-14,36720,6794,26621,18.5,26,-200.0,-2.86,,,,
12/14/2019 17:00:00,Dec-14,37000,6235,26621,16.9,23,-558.6,-8.223,,,,
12/14/2019 18:00:00,Dec-14,39178,8113,26621,20.7,30,1877.7,30.115,,,,
12/14/2019 19:00:00,Dec-14,38813,10312,26621,26.6,39,2199.1,27.108,,,,
12/14/2019 20:00:00,Dec-14,38418,12103,26621,31.5,45,1791.7,17.375,,,,
12/14/2019 21:00:00,Dec-14,38013,13072,26621,34.4,49,968.8,8.005,,,,
12/14/2019 22:00:00,Dec-14,37176,13866,26621,37.3,52,793.9,6.073,,,,
12/14/2019 23:00:00,Dec-14,35910,14256,26621,39.7,54,390.2,2.814,,,,
12/15/2019 00:00:00,Dec-15,34465,14022,26621,40.7,53,-234.5,-1.645,,,,
12/15/2019 01:00:00,Dec-15,33369,13949,26621,41.8,52,-73.1,-0.521,,,,
12/15/2019 02:00:00,Dec-15,32749,13664,26621,41.7,51,-285.3,-2.045,,,,
12/15/2019 03:00:00,Dec-15,32267,13430,26621,41.6,50,-233.7,-1.71,,,,
12/15/2019 04:00:00,Dec-15,32148,12759,26621,39.7,48,-670.5,-4.992,,,,
12/15/2019 05:00:00,Dec-15,32516,13221,26621,40.7,50,461.5,3.617,,,,
12/15/2019 06:00:00,Dec-15,33380,12728,26621,38.1,48,-493.1,-3.73,,,,
12/15/2019 07:00:00,Dec-15,34219,12215,26621,35.7,46,-512.8,-4.029,,,,
12/15/2019 08:00:00,Dec-15,35283,12175,26621,34.5,46,-39.6,-0.324,,,,
12/15/2019 09:00:00,Dec-15,36554,10358,26621,28.3,39,-1816.9,-14.923,,,,
12/15/2019 10:00:00,Dec-15,37173,9197,26621,24.7,35,-1161.5,-11.213,,,,
12/15/2019 11:00:00,Dec-15,37385,9353,26621,25.0,35,156.3,1.7,,,,
12/15/2019 12:00:00,Dec-15,37904,11456,26621,30.2,43,2102.6,22.48,,,,
12/15/2019 13:00:00,Dec-15,38354,12191,26621,31.8,46,735.0,6.416,,,,
12/15/2019 14:00:00,Dec-15,38533,11227,26621,29.1,42,-963.5,-7.904,,,,
12/15/2019 15:00:00,Dec-15,39021,11910,26621,30.5,45,682.8,6.081,,,,
12/15/2019 16:00:00,Dec-15,39275,12976,26621,33.0,49,1066.3,8.953,,,,
12/15/2019 17:00:00,Dec-15,39558,12993,26621,32.8,49,16.7,0.129,,,,
12/15/2019 18:00:00,Dec-15,41968,13759,26621,32.8,52,765.4,5.891,,,,
12/15/2019 19:00:00,Dec-15,42358,14128,26621,33.4,53,369.5,2.686,,,,
12/15/2019 20:00:00,Dec-15,42032,13831,26621,32.9,52,-296.8,-2.101,,,,
12/15/2019 21:00:00,Dec-15,41279,14188,26621,34.4,53,356.9,2.581,,,,
12/15/2019 22:00:00,Dec-15,39421,13389,26621,34.0,50,-799.3,-5.634,,,,
12/15/2019 23:00:00,Dec-15,37335,11870,26621,31.8,45,-1518.5,-11.342,,,,
12/16/2019 00:00:00,Dec-16,35178,11731,26621,33.3,44,-139.1,-1.172,,,,
12/16/2019 01:00:00,Dec-16,33942,11529,26621,34.0,43,-202.1,-1.723,,,,
12/16/2019 02:00:00,Dec-16,33346,11119,26621,33.3,42,-410.0,-3.557,,,,
12/16/2019 03:00:00,Dec-16,33254,10901,26621,32.8,41,-218.4,-1.964,,,,
12/16/2019 04:00:00,Dec-16,33735,11005,26621,32.6,41,104.2,0.956,,,,
12/16/2019 05:00:00,Dec-16,35357,10988,26621,31.1,41,-16.5,-0.15,,,,
12/16/2019 06:00:00,Dec-16,38592,11016,26621,28.5,41,27.4,0.249,,,,
12/16/2019 07:00:00,Dec-16,42522,10226,26621,24.0,38,-790.0,-7.171,,,,
12/16/2019 08:00:00,Dec-16,43200,8514,26621,19.7,32,-1712.0,-16.742,,,,
12/16/2019 09:00:00,Dec-16,43929,7953,26621,18.1,30,-560.9,-6.588,,,,
12/16/2019 10:00:00,Dec-16,44530,8889,26621,20.0,33,936.0,11.769,,,,
12/16/2019 11:00:00,Dec-16,45048,9639,26621,21.4,36,750.6,8.444,,,,
12/16/2019 12:00:00,Dec-16,44790,10432,26621,23.3,39,792.1,8.218,,,,
12/16/2019 13:00:00,Dec-16,44005,10884,26621,24.7,41,452.2,4.335,,,,
12/16/2019 14:00:00,Dec-16,43435,12872,26621,29.6,48,1988.6,18.271,,,,
12/16/2019 15:00:00,Dec-16,43004,13413,26621,31.2,50,540.2,4.196,,,,
12/16/2019 16:00:00,Dec-16,43554,14578,26621,33.5,55,1165.4,8.689,,,,
12/16/2019 17:00:00,Dec-16,44667,14989,26621,33.6,56,411.2,2.821,,,,
12/16/2019 18:00:00,Dec-16,48100,13882,26621,28.9,52,-1107.3,-7.387,,,,
12/16/2019 19:00:00,Dec-16,48777,14876,26621,30.5,56,994.3,7.162,,,,
12/16/2019 20:00:00,Dec-16,48779,15956,26621,32.7,60,1080.0,7.26,,,,
12/16/2019 21:00:00,Dec-16,48424,15740,26621,32.5,59,-215.7,-1.352,,,,
12/16/2019 22:00:00,Dec-16,46592,15673,26621,33.6,59,-67.6,-0.429,,,,
12/16/2019 23:00:00,Dec-16,44150,15164,26621,34.3,57,-508.7,-3.246,,,,
12/17/2019 00:00:00,Dec-17,42352,14836,26621,35.0,56,-328.4,-2.165,,,,
12/17/2019 01:00:00,Dec-17,41326,14334,26621,34.7,54,-501.4,-3.379,,,,
12/17/2019 02:00:00,Dec-17,41030,13491,26621,32.9,51,-843.4,-5.883,,,,
12/17/2019 03:00:00,Dec-17,41277,12607,26621,30.5,47,-884.1,-6.553,,,,
12/17/2019 04:00:00,Dec-17,42190,12399,26621,29.4,47,-207.9,-1.649,,,,
12/17/2019 05:00:00,Dec-17,44402,12179,26621,27.4,46,-220.3,-1.777,,,,
12/17/2019 06:00:00,Dec-17,48493,11089,26621,22.9,42,-1089.3,-8.945,,,,
12/17/2019 07:00:00,Dec-17,52677,9940,26621,18.9,37,-1149.4,-10.365,,,,
12/17/2019 08:00:00,Dec-17,52328,9009,26621,17.2,34,-930.9,-9.365,,,,
12/17/2019 09:00:00,Dec-17,50854,7473,26621,14.7,28,-1536.3,-17.053,,,,
12/17/2019 10:00:00,Dec-17,49193,5893,26621,12.0,22,-1580.3,-21.147,,,,
12/17/2019 11:00:00,Dec-17,47231,5616,26621,11.9,21,-276.3,-4.69,,,,
12/17/2019 12:00:00,Dec-17,45206,5808,26621,12.8,22,191.4,3.408,,,,
12/17/2019 13:00:00,Dec-17,43823,5867,26621,13.4,22,59.2,1.019,,,,
12/17/2019 14:00:00,Dec-17,42575,6159,26621,14.5,23,292.6,4.987,,,,
12/17/2019 15:00:00,Dec-17,41683,6804,26621,16.3,26,644.4,10.463,,,,
12/17/2019 16:00:00,Dec-17,41733,6664,26621,16.0,25,-139.5,-2.051,,,,
12/17/2019 17:00:00,Dec-17,43473,5131,26621,11.8,19,-1533.7,-23.014,,,,
12/17/2019 18:00:00,Dec-17,47848,3532,26621,7.4,13,-1598.9,-31.165,,,,
12/17/2019 19:00:00,Dec-17,48938,3052,26621,6.2,11,-479.2,-13.568,,,,
12/17/2019 20:00:00,Dec-17,49824,3392,26621,6.8,13,339.4,11.119,,,,
12/17/2019 21:00:00,Dec-17,50002,3826,26621,7.7,14,433.9,12.794,,,,
12/17/2019 22:00:00,Dec-17,48746,4024,26621,8.3,15,197.7,5.169,,,,
12/17/2019 23:00:00,Dec-17,46705,4267,26621,9.1,16,243.6,6.054,,,,
12/18/2019 00:00:00,Dec-18,45159,5293,26621,11.7,20,1025.4,24.031,,,,
12/18/2019 01:00:00,Dec-18,44586,6586,26621,14.8,25,1293.0,24.431,,,,
12/18/2019 02:00:00,Dec-18,44593,7757,26621,17.4,29,1171.5,17.788,,,,
12/18/2019 03:00:00,Dec-18,45066,8505,26621,18.9,32,747.9,9.642,,,,
12/18/2019 04:00:00,Dec-18,46136,8252,26621,17.9,31,-253.2,-2.977,,,,
12/18/2019 05:00:00,Dec-18,48405,7736,26621,16.0,29,-516.0,-6.253,,,,
12/18/2019 06:00:00,Dec-18,52360,7379,26621,14.1,28,-357.1,-4.617,,,,
12/18/2019 07:00:00,Dec-18,56248,7258,26621,12.9,27,-120.5,-1.633,,,,
12/18/2019 08:00:00,Dec-18,55016,7187,26621,13.1,27,-70.9,-0.976,,,,
12/18/2019 09:00:00,Dec-18,51645,4962,26621,9.6,19,-2224.9,-30.957,,,,
12/18/2019 10:00:00,Dec-18,48340,2610,26621,5.4,10,-2352.3,-47.403,,,,
12/18/2019 11:00:00,Dec-18,45553,2493,26621,5.5,9,-117.2,-4.492,,,,
12/18/2019 12:00:00,Dec-18,42731,2853,26621,6.7,11,360.2,14.45,,,,
12/18/2019 13:00:00,Dec-18,41001,2679,26621,6.5,10,-173.9,-6.096,,,,
12/18/2019 14:00:00,Dec-18,39797,2527,26621,6.3,9,-152.2,-5.681,,,,
12/18/2019 15:00:00,Dec-18,39058,2005,26621,5.1,8,-521.4,-20.634,,,,
12/18/2019 16:00:00,Dec-18,39011,1578,26621,4.0,6,-427.1,-21.296,,,,
12/18/2019 17:00:00,Dec-18,40230,1564,26621,3.9,6,-14.9,-0.943,,,,
12/18/2019 18:00:00,Dec-18,44632,2729,26621,6.1,10,1165.3,74.534,,,,
12/18/2019 19:00:00,Dec-18,46269,4922,26621,10.6,18,2192.8,80.355,,,,
12/18/2019 20:00:00,Dec-18,47186,7350,26621,15.6,28,2428.8,49.35,,,,
12/18/2019 21:00:00,Dec-18,47495,8690,26621,18.3,33,1339.3,18.22,,,,
12/18/2019 22:00:00,Dec-18,46834,10443,26621,22.3,39,1753.4,20.178,,,,
12/18/2019 23:00:00,Dec-18,45233,11236,26621,24.8,42,793.1,7.595,,,,
12/19/2019 00:00:00,Dec-19,43794,12393,26621,28.3,47,1156.6,10.293,,,,
12/19/2019 01:00:00,Dec-19,43500,13161,26621,30.3,49,768.3,6.199,,,,
12/19/2019 02:00:00,Dec-19,43398,12897,26621,29.7,48,-264.2,-2.008,,,,
12/19/2019 03:00:00,Dec-19,43853,12761,26621,29.1,48,-135.6,-1.052,,,,
12/19/2019 04:00:00,Dec-19,44923,12890,26621,28.7,48,128.7,1.009,,,,
12/19/2019 05:00:00,Dec-19,47358,12581,26621,26.6,47,-308.8,-2.395,,,,
12/19/2019 06:00:00,Dec-19,51462,12641,26621,24.6,47,59.9,0.476,,,,
12/19/2019 07:00:00,Dec-19,55274,12746,26621,23.1,48,105.0,0.83,,,,
12/19/2019 08:00:00,Dec-19,54200,12835,26621,23.7,48,88.8,0.697,,,,
12/19/2019 09:00:00,Dec-19,50975,11664,26621,22.9,44,-1170.4,-9.119,,,,
12/19/2019 10:00:00,Dec-19,47993,10615,26621,22.1,40,-1048.9,-8.992,,,,
12/19/2019 11:00:00,Dec-19,45173,12264,26621,27.1,46,1648.4,15.528,,,,
12/19/2019 12:00:00,Dec-19,42800,14361,26621,33.6,54,2096.8,17.097,,,,
12/19/2019 13:00:00,Dec-19,41399,14843,26621,35.9,56,482.8,3.362,,,,
12/19/2019 14:00:00,Dec-19,40383,14222,26621,35.2,53,-621.2,-4.185,,,,
12/19/2019 15:00:00,Dec-19,39626,13840,26621,34.9,52,-382.3,-2.688,,,,
12/19/2019 16:00:00,Dec-19,39847,13888,26621,34.9,52,47.8,0.345,,,,
12/19/2019 17:00:00,Dec-19,41119,12011,26621,29.2,45,-1877.2,-13.517,,,,
12/19/2019 18:00:00,Dec-19,44972,12660,26621,28.2,48,649.5,5.408,,,,
12/19/2019 19:00:00,Dec-19,45708,14864,26621,32.5,56,2203.7,17.406,,,,
12/19/2019 20:00:00,Dec-19,46197,16190,26621,35.0,61,1326.0,8.921,,,,
12/19/2019 21:00:00,Dec-19,46029,16933,26621,36.8,64,742.9,4.588,,,,
12/19/2019 22:00:00,Dec-19,44762,16920,26621,37.8,64,-12.7,-0.075,,,,
12/19/2019 23:00:00,Dec-19,42508,16185,26621,38.1,61,-735.3,-4.346,,,,
12/20/2019 00:00:00,Dec-20,40248,15699,26621,39.0,59,-485.5,-2.999,,,,
12/20/2019 01:00:00,Dec-20,39268,14597,26621,37.2,55,-1102.6,-7.023,,,,
12/20/2019 02:00:00,Dec-20,38624,13816,26621,35.8,52,-780.7,-5.348,,,,
12/20/2019 03:00:00,Dec-20,38183,12987,26621,34.0,49,-829.3,-6.002,,,,
12/20/2019 04:00:00,Dec-20,38471,12124,26621,31.5,46,-862.5,-6.642,,,,
12/20/2019 05:00:00,Dec-20,39791,11049,26621,27.8,42,-1075.3,-8.869,,,,
12/20/2019 06:00:00,Dec-20,42373,10370,26621,24.5,39,-678.6,-6.142,,,,
12/20/2019 07:00:00,Dec-20,45338,10557,26621,23.3,40,186.4,1.798,,,,
12/20/2019 08:00:00,Dec-20,45418,10698,26621,23.6,40,141.1,1.336,,,,
12/20/2019 09:00:00,Dec-20,45376,10023,26621,22.1,38,-674.5,-6.305,,,,
12/20/2019 10:00:00,Dec-20,45437,8747,26621,19.3,33,-1275.8,-12.729,,,,
12/20/2019 11:00:00,Dec-20,45183,8908,26621,19.7,33,160.3,1.833,,,,
12/20/2019 12:00:00,Dec-20,44459,8667,26621,19.5,33,-240.2,-2.697,,,,
12/20/2019 13:00:00,Dec-20,43872,8617,26621,19.6,32,-50.7,-0.585,,,,
12/20/2019 14:00:00,Dec-20,43402,9016,26621,20.8,34,399.4,4.635,,,,
12/20/2019 15:00:00,Dec-20,43294,8961,26621,20.7,34,-55.3,-0.613,,,,
12/20/2019 16:00:00,Dec-20,43269,9059,26621,20.9,34,97.6,1.089,,,,
12/20/2019 17:00:00,Dec-20,43721,8463,26621,19.4,32,-595.2,-6.57,,,,
12/20/2019 18:00:00,Dec-20,45595,7076,26621,15.5,27,-1386.9,-16.387,,,,
12/20/2019 19:00:00,Dec-20,45026,7164,26621,15.9,27,88.0,1.244,,,,
12/20/2019 20:00:00,Dec-20,44371,6240,26621,14.1,23,-924.9,-12.909,,,,
12/20/2019 21:00:00,Dec-20,43533,5358,26621,12.3,20,-881.3,-14.125,,,,
12/20/2019 22:00:00,Dec-20,42175,4173,26621,9.9,16,-1185.3,-22.122,,,,
12/20/2019 23:00:00,Dec-20,40543,3862,26621,9.5,15,-310.8,-7.448,,,,
12/21/2019 00:00:00,Dec-21,38558,4737,26621,12.3,18,875.2,22.662,,,,
12/21/2019 01:00:00,Dec-21,36947,5613,26621,15.2,21,876.1,18.494,,,,
12/21/2019 02:00:00,Dec-21,36227,6010,26621,16.6,23,396.7,7.067,,,,
12/21/2019 03:00:00,Dec-21,35754,5517,26621,15.4,21,-493.2,-8.207,,,,
12/21/2019 04:00:00,Dec-21,35837,5572,26621,15.5,21,55.3,1.003,,,,
12/21/2019 05:00:00,Dec-21,36448,5389,26621,14.8,20,-182.8,-3.281,,,,
12/21/2019 06:00:00,Dec-21,37705,4135,26621,11.0,16,-1254.1,-23.27,,,,
12/21/2019 07:00:00,Dec-21,39438,3432,26621,8.7,13,-703.3,-17.007,,,,
12/21/2019 08:00:00,Dec-21,41192,2963,26621,7.2,11,-468.9,-13.663,,,,
12/21/2019 09:00:00,Dec-21,42171,2204,26621,5.2,8,-759.1,-25.619,,,,
12/21/2019 10:00:00,Dec-21,42222,1089,26621,2.6,4,-1115.3,-50.602,,,,
12/21/2019 11:00:00,Dec-21,41698,1116,26621,2.7,4,27.2,2.495,,,,
12/21/2019 12:00:00,Dec-21,40691,1424,26621,3.5,5,308.6,27.655,,,,
12/21/2019 13:00:00,Dec-21,39570,1531,26621,3.9,6,106.9,7.506,,,,
12/21/2019 14:00:00,Dec-21,38547,1199,26621,3.1,5,-332.7,-21.725,,,,
12/21/2019 15:00:00,Dec-21,38129,955,26621,2.5,4,-243.5,-20.313,,,,
12/21/2019 16:00:00,Dec-21,38138,543,26621,1.4,2,-411.8,-43.112,,,,
12/21/2019 17:00:00,Dec-21,39034,386,26621,1.0,1,-157.0,-28.89,,,,
12/21/2019 18:00:00,Dec-21,41500,619,26621,1.5,2,232.4,60.144,,,,
12/21/2019 19:00:00,Dec-21,41926,1790,26621,4.3,7,1171.0,189.227,,,,
12/21/2019 20:00:00,Dec-21,41907,3320,26621,7.9,12,1530.3,85.5,,,,
12/21/2019 21:00:00,Dec-21,41700,4736,26621,11.4,18,1416.1,42.654,,,,
12/21/2019 22:00:00,Dec-21,41265,5269,26621,12.8,20,533.3,11.26,,,,
12/21/2019 23:00:00,Dec-21,40163,5825,26621,14.5,22,556.0,10.552,,,,
12/22/2019 00:00:00,Dec-22,39043,6693,26621,17.1,25,867.5,14.892,,,,
